epoch,train_loss,train_r2,val_loss,val_r2,val_rmse,val_mae
1,3.2589314433641814,0.32439154386520386,1.5248742543170455,0.6783277988433838,1.2348579895344425,0.9649875164031982
2,1.218935743350845,0.7473379373550415,1.3033573209247271,0.7250567674636841,1.141646758382262,0.9232541918754578
3,1.1996856933789133,0.7509720921516418,1.5308987236511387,0.6770569086074829,1.2372949218561995,0.9863881468772888
4,1.1888104335065353,0.7537978291511536,1.07066941238396,0.7741422653198242,1.0347315653752716,0.7786478996276855
5,1.2306308918481268,0.7450787425041199,0.881602861053965,0.81402587890625,0.9389370911056635,0.7172932624816895
6,1.2070446862210436,0.7499657869338989,1.2106820392242315,0.744606614112854,1.1003099741546614,0.8967613577842712
7,1.0906452674297649,0.7745076417922974,0.9384821535835803,0.80202716588974,0.9687528857162596,0.743650496006012
8,1.075032183409598,0.777228593826294,1.2313455581359765,0.7402476072311401,1.109660109283909,0.8562415242195129
9,0.9981790389394932,0.7936975955963135,1.006319650843568,0.7877168655395508,1.0031548488860371,0.7563395500183105
10,0.9703936143257127,0.7986313700675964,0.9159811002496874,0.8067737817764282,0.9570690154057269,0.6990024447441101
11,0.936192164137045,0.806304931640625,0.8568636020228133,0.8192446231842041,0.9256692724849482,0.7227437496185303
12,0.9185072596753117,0.8102709054946899,1.0936874902965774,0.7692866325378418,1.0457951473862257,0.8230959177017212
13,0.9050552926769325,0.8121578097343445,0.8049518767453339,0.830195426940918,0.8971911038041638,0.680894136428833
14,0.8504405112042754,0.823925256729126,0.9838299349847127,0.7924610376358032,0.9918820166656479,0.7142610549926758
15,0.8007499847816646,0.8338364362716675,0.8617036590655544,0.8182235956192017,0.9282799464954278,0.6849666833877563
16,0.7726373283010958,0.8397044539451599,0.9487234180013288,0.799866795539856,0.9740243415856344,0.7333884239196777
17,0.8080395419244731,0.8325279355049133,1.232014412153393,0.7401065826416016,1.109961446246397,0.9079492688179016
18,0.7349888796410405,0.8476815223693848,0.868790997967372,0.8167285323143005,0.9320895868785211,0.7297735214233398
19,0.6868757345185813,0.8576676845550537,0.9529944717807746,0.7989658117294312,0.9762143574957165,0.7473191618919373
20,0.668220431473281,0.8614621162414551,0.8251466647305653,0.8259353041648865,0.908375838918322,0.653980553150177
21,0.6307014926245927,0.8694620728492737,0.7813758650906718,0.8351687788963318,0.8839546736630062,0.6619930863380432
22,0.6131013287533922,0.8729522824287415,0.811215390545458,0.8288741111755371,0.9006749638717944,0.6804002523422241
23,0.6148433967187517,0.8729999661445618,1.0141044405602615,0.7860746383666992,1.0070275272107816,0.7812299728393555
24,0.5470307736190217,0.8867537975311279,0.87181067459104,0.8160915374755859,0.9337080242725988,0.7014569640159607
25,0.5369752237189978,0.8885887265205383,0.8015701173972839,0.8309087753295898,0.8953044830655568,0.6790335178375244
26,0.514598079536796,0.8932511806488037,0.8190814764185232,0.827214777469635,0.9050312019032953,0.6634647846221924
27,0.5200309057313183,0.8922377228736877,0.9171820527918055,0.8065204620361328,0.9576962215607857,0.6974681615829468
28,0.47073909053948815,0.9022966623306274,0.7968502469007855,0.831904411315918,0.8926646889514481,0.6738956570625305
29,0.4396567257517942,0.9088349342346191,0.8094479214214026,0.8292469382286072,0.8996932373989496,0.6801251173019409
30,0.44447566402087574,0.9078825116157532,0.8188922743333287,0.8272546529769897,0.904926667931346,0.6881076693534851
31,0.39999863397773855,0.9170977473258972,0.800585354412411,0.8311164975166321,0.8947543542293667,0.6696580648422241
32,0.3829799477912028,0.9205360412597656,0.8155444243805967,0.8279609084129333,0.9030749827011025,0.6886853575706482
33,0.36088729243631396,0.9251300096511841,0.8206841706771704,0.8268766403198242,0.9059162051079396,0.6627470850944519
