epoch,train_loss,train_r2,val_loss,val_r2,val_rmse,val_mae
1,5.725888224305778,-0.12762629985809326,1.0964222546744375,0.7855101227760315,1.0471018358662338,0.8120595216751099
2,1.3504415109239776,0.7342100739479065,0.8760077722799238,0.8286291360855103,0.935952868621024,0.7344120740890503
3,1.2056734983263344,0.7628605365753174,1.107604469342506,0.7833225727081299,1.0524278927045339,0.8127731084823608
4,1.0761628365722196,0.7880926728248596,1.0082419032420202,0.8027606010437012,1.0041124953121638,0.7349947690963745
5,0.973935666680336,0.8084914088249207,0.7744567200924513,0.8484953045845032,0.8800322267351641,0.6558375954627991
6,0.8826319782898344,0.8263199329376221,0.9139450011521834,0.8212076425552368,0.9560047077039858,0.7508244514465332
7,0.8441082027451745,0.8340157270431519,0.70362772512611,0.8623513579368591,0.8388252053474013,0.6426545977592468
8,0.7671549792947441,0.8490990996360779,0.7411371702225731,0.8550134897232056,0.8608932397356672,0.6675868630409241
9,0.7147931678541776,0.8593336343765259,0.6777394051359217,0.8674158453941345,0.8232492970758746,0.6130057573318481
10,0.6542489053360347,0.8711296319961548,0.865342936434098,0.8307154774665833,0.9302381073865432,0.6637493371963501
11,0.620026389175448,0.8780883550643921,0.7518044989578873,0.8529266715049744,0.8670666058371106,0.6384716629981995
12,0.5613004963973472,0.8895607590675354,0.7534139392717378,0.8526118397712708,0.8679942046302717,0.6490393280982971
13,0.5316873701481983,0.8954160809516907,0.7036668076801184,0.8623437285423279,0.8388485010299049,0.6603355407714844
14,0.49779334253278273,0.9022653102874756,0.6915054071781247,0.8647227883338928,0.8315680412197938,0.6283767223358154
15,0.45119100973523896,0.9113472104072571,0.8155763137588594,0.840451180934906,0.9030926385254502,0.693354606628418
16,0.44371115503640013,0.9127658009529114,0.7143942794718094,0.8602451086044312,0.8452184803184378,0.6171815395355225
17,0.41454230269481396,0.918359637260437,0.7235442580908281,0.8584551811218262,0.8506140476684053,0.6180732250213623
18,0.38313102886594574,0.924816370010376,0.7113514702352199,0.860840380191803,0.8434165460999802,0.6099576950073242
19,0.37469568504341716,0.9262592196464539,0.7259090686515612,0.8579925298690796,0.8520029745555829,0.6401265859603882
20,0.3545991234738251,0.9302302002906799,0.7298341998271872,0.857224702835083,0.8543033418096802,0.6210513114929199
21,0.3288437078739035,0.9354250431060791,0.7357497666135996,0.856067419052124,0.8577585712854169,0.6473509669303894
