epoch,train_loss,train_r2,val_loss,val_r2,val_rmse,val_mae
1,2.8488114672017013,0.010073423385620117,0.6225636738057936,0.7769551277160645,0.7890270425060181,0.6257102489471436
2,0.8682236049579799,0.6984463930130005,0.6731538467309539,0.7588303089141846,0.820459533877786,0.643545925617218
3,0.784447735397394,0.7274158000946045,0.5095716567182969,0.8174365758895874,0.7138428795738575,0.5572183132171631
4,0.7356756602814051,0.7445000410079956,0.5935547816234422,0.7873480916023254,0.7704250655472226,0.5773247480392456
5,0.7068721426092761,0.7550991773605347,0.5547375162340767,0.8012551069259644,0.7448070328844087,0.5665212869644165
6,0.6543051819939045,0.7729805707931519,0.6392700353902067,0.7709697484970093,0.7995436419547133,0.658250629901886
7,0.6047683579827043,0.7909241914749146,0.6147365596779788,0.7797593474388123,0.7840513756623215,0.6096550822257996
8,0.5404563078165915,0.8124109506607056,0.636933350112771,0.7718069553375244,0.7980810423213741,0.6447263360023499
9,0.5176486211563276,0.8202767372131348,0.5785495114540169,0.7927240133285522,0.7606244220730866,0.593549907207489
10,0.4532967990916559,0.8433632254600525,0.4728737414341119,0.8305842876434326,0.6876581573966181,0.5224971771240234
11,0.4710691073633704,0.8363146781921387,0.4567957842548434,0.8363445401191711,0.6758666911860973,0.5094930529594421
12,0.4347531205910638,0.8503763675689697,0.5801551029486784,0.792148768901825,0.7616791338540648,0.5575484037399292
13,0.38118794576570875,0.8676165342330933,0.4872652217841179,0.825428307056427,0.6980438537685995,0.5132542252540588
14,0.3654685120505116,0.8731427788734436,0.48157050896545683,0.8274685144424438,0.6939528146534581,0.5171455144882202
15,0.3557360790374047,0.8764103651046753,0.4455579694804095,0.8403706550598145,0.667501287999064,0.5074123740196228
16,0.31294805478533255,0.891227662563324,0.4354536420976917,0.8439907431602478,0.6598891134862672,0.5044113993644714
17,0.3049192683576247,0.8942124247550964,0.5153631977212261,0.8153616786003113,0.7178880119637226,0.5600191950798035
18,0.29923182467691306,0.8966035842895508,0.44848781297515206,0.8393210172653198,0.6696923270989089,0.5022706985473633
19,0.2937268556670592,0.8979475498199463,0.4543070189473571,0.8372361660003662,0.6740230106957456,0.5250980257987976
20,0.2663255464319234,0.907369077205658,0.43401958960348147,0.8445045351982117,0.6588016314517455,0.49632883071899414
21,0.2594254208116755,0.9098484516143799,0.42108802947665297,0.8491374850273132,0.6489129598618393,0.49403810501098633
22,0.23450066466624125,0.918553352355957,0.461519170604961,0.834652304649353,0.6793520225957681,0.5333206653594971
23,0.23060817790590898,0.9199519753456116,0.39766037637766133,0.8575308918952942,0.6306031845603551,0.47883322834968567
24,0.20741070909190265,0.9279172420501709,0.4350762558426045,0.8441259264945984,0.6596031047854494,0.4930177628993988
25,0.20339456695511884,0.9295738339424133,0.4182256293052595,0.8501629829406738,0.646703664212025,0.48814621567726135
26,0.2164319757950435,0.9247530698776245,0.4616650766508222,0.834600031375885,0.6794594002961635,0.5306698083877563
27,0.19729099823464555,0.9315286874771118,0.4263699542773976,0.8472451567649841,0.6529701021313286,0.4939880669116974
28,0.18405960301199545,0.9361997246742249,0.4313731176370848,0.8454526662826538,0.6567900103054893,0.49812939763069153
29,0.1716014076871562,0.9405240416526794,0.4265483705930307,0.8471812009811401,0.6531067068963775,0.49895966053009033
30,0.1712102981465818,0.9407655000686646,0.4039569226369052,0.85527503490448,0.63557605574542,0.4774928092956543
31,0.17807788040072048,0.9381057620048523,0.39941289030711874,0.8569030165672302,0.6319912106248937,0.4751620590686798
32,0.15440772984862758,0.9464325904846191,0.4380354840456295,0.8430657386779785,0.661842491870709,0.5013003945350647
33,0.16051941744256967,0.9445675015449524,0.38570670758716274,0.861813485622406,0.6210529024061981,0.4769326150417328
34,0.1436322976966197,0.950215756893158,0.40893554679868166,0.8534913063049316,0.6394806852428631,0.49293774366378784
35,0.14425700633964814,0.9499840140342712,0.3808393686933493,0.8635573387145996,0.6171218426642743,0.46500879526138306
36,0.1395953622535678,0.9515392780303955,0.3777721371601852,0.8646562099456787,0.6146317085541432,0.4623679518699646
37,0.13287932261663224,0.9541004300117493,0.3886172481634858,0.8607707023620605,0.623391729303081,0.4735015332698822
38,0.12578627933825395,0.9562985897064209,0.3661692055102042,0.868813157081604,0.6051191663715538,0.4594670236110687
39,0.11978446947753645,0.9584344029426575,0.38038531708961565,0.8637199997901917,0.616753854539731,0.46796974539756775
40,0.11639275738048209,0.9597817063331604,0.38681549976714596,0.861416220664978,0.6219449330665424,0.4707706570625305
41,0.11585720421389982,0.9598308801651001,0.373134168692496,0.866317868232727,0.6108470910894935,0.4590769112110138
42,0.1123593464655136,0.9609533548355103,0.38990148728315105,0.8603106141090393,0.6244209215610501,0.48203423619270325
43,0.11303841285004082,0.9607545733451843,0.3722036365853687,0.8666512370109558,0.6100849421067273,0.45932698249816895
44,0.10494388965385486,0.9635677933692932,0.38770422165815105,0.8610978126525879,0.6226589930757854,0.46897006034851074
45,0.10591994607921972,0.9633532166481018,0.3896464058096674,0.86040198802948,0.624216633717548,0.4687900245189667
46,0.10347354764939161,0.9640111327171326,0.3776791387269805,0.8646895289421082,0.6145560501101429,0.4659290909767151
