fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_2023,4421,781,2601,0.7742789803638043,0.8366658687591553,0.2137980141656862,0.9557521939277649,0.8195544946819505,0.827114999294281,1.3053343996365498,0.3146060109138489,1.1425123192493594,0.8508844375610352,34
2,fold_2024,4421,781,2601,0.4953154346854372,0.8225441575050354,0.1266445096233766,0.9559713006019592,0.4941698286811155,0.8229545950889587,2.42621670911423,0.6014397740364075,1.5576317630024852,1.2976503372192383,56
3,fold_2025,4421,781,2601,0.672802988454108,0.8362587690353394,0.3522158882600798,0.9133837819099426,0.7849397947785186,0.8089678883552551,1.0796868463792695,0.6925371885299683,1.0390798075120455,0.7975620627403259,20
