fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_23,19949,3521,2601,0.5876027773266927,0.867024838924408,0.24126160603303176,0.9453586339950562,0.6338446952171943,0.856560230255127,0.9939390118078102,0.4781109094619751,0.9969648999878633,0.7513418793678284,29
2,fold_24,15113,2668,8290,0.4735915546474428,0.8589311838150024,0.22852426086873384,0.9320662021636963,0.49359677291881554,0.8529722094535828,2.111839387500243,0.6489317417144775,1.4532169099966608,1.1640673875808716,24
3,fold_25,9257,1634,15180,0.624113397761687,0.8779065012931824,0.31696113651168756,0.9376306533813477,0.6607881580893238,0.8707319498062134,1.2060481550822302,0.6576400995254517,1.0982022377878449,0.8613334894180298,25
