fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_2023,4421,781,2601,0.7813758650906718,0.8351687788963318,0.36088729243631396,0.9251300096511841,0.8206841706771704,0.8268766403198242,1.2204779042321323,0.3591617941856384,1.1047524176176906,0.8397461175918579,33
2,fold_2024,4421,781,2601,0.4528200442827618,0.8377689123153687,0.11622902124259446,0.9596299529075623,0.4582073429787815,0.835838794708252,2.5613350609732057,0.579243540763855,1.6004171521741466,1.328715205192566,54
3,fold_2025,4421,781,2601,0.6363032526609687,0.8451417684555054,0.40627568239339423,0.9000356197357178,0.645068125672896,0.8430086374282837,2.3962888076918625,0.3176079988479614,1.5479950929159505,1.2394365072250366,28
