epoch,train_loss,train_r2,val_loss,val_r2,val_rmse,val_mae
1,5.173771838073073,-0.018953323364257812,1.5421392371925906,0.6983157992362976,1.2418289887068148,0.9835667014122009
2,1.7318178583835733,0.6588727235794067,1.1008575839541095,0.7846424579620361,1.0492176056253104,0.8190110921859741
3,1.4973486499539737,0.7066707015037537,0.9624381368863539,0.8117210268974304,0.9810393146486811,0.7555073499679565
4,1.3585721603755294,0.7323951721191406,0.8940005837922581,0.8251092433929443,0.9455160410020859,0.7212039828300476
5,1.18627227164548,0.7669048309326172,0.8556161342665206,0.8326183557510376,0.9249952076992186,0.7164559364318848
6,1.088182371032649,0.786053478717804,0.8470461912808833,0.8342947959899902,0.920351123909176,0.716016948223114
7,1.0430597683479046,0.7947193384170532,0.8236173591969792,0.8388781547546387,0.907533668354502,0.6823551058769226
8,0.9586646424285297,0.8114393949508667,0.8243483633277174,0.8387351632118225,0.9079363211854218,0.7097314596176147
9,0.8947465809254811,0.8245377540588379,0.8474766860101622,0.8342106342315674,0.9205849694678717,0.7029352188110352
10,0.7798752502120775,0.8465182185173035,0.7669496720102746,0.849963903427124,0.8757566282993664,0.6666491627693176
11,0.7630308834643199,0.8503265976905823,0.9213887934585534,0.8197513818740845,0.9598899902898006,0.7523641586303711
12,0.7146452059005869,0.8598660230636597,0.832256464071052,0.8371881246566772,0.9122809129161106,0.7048211097717285
13,0.677747519468439,0.8668858408927917,0.7407540953290652,0.8550884127616882,0.8606707241036291,0.6551796197891235
14,0.6069644672089609,0.8810160756111145,0.7523916040523253,0.8528118133544922,0.8674050980091859,0.6714165806770325
15,0.5897202172156037,0.88431316614151,0.7944872264033286,0.8445767760276794,0.8913401294698498,0.6896814107894897
16,0.5564078061745085,0.8907629251480103,0.7487609886918832,0.8535220623016357,0.8653097645883139,0.6583626866340637
17,0.5458980807970311,0.8929803371429443,0.7104951054259059,0.8610079288482666,0.8429087171372152,0.6346789598464966
18,0.49648196830831726,0.902658224105835,0.7559454895583332,0.852116584777832,0.8694512577242804,0.6620301604270935
19,0.4609409566069471,0.9092444777488708,0.7607367058424792,0.851179301738739,0.8722022161416922,0.6779417395591736
20,0.459479630198972,0.9096553325653076,0.7190236193167828,0.8593395352363586,0.8479526044047407,0.6372401714324951
21,0.43184744448497375,0.915099024772644,0.7766762852960584,0.8480610847473145,0.8812923948928972,0.6848224997520447
22,0.40350724304544516,0.9206961393356323,0.7321395574905881,0.8567736744880676,0.8556515397582056,0.6580094695091248
23,0.40042046647647334,0.9214460849761963,0.7140665500808958,0.8603092432022095,0.8450245854890234,0.6288700699806213
24,0.3684168089052727,0.927527666091919,0.7076732735884818,0.8615599274635315,0.8412331862144299,0.6433197855949402
25,0.3601607659767414,0.9291951060295105,0.7015532868728498,0.8627572059631348,0.8375877786076213,0.6467933654785156
26,0.331714476182543,0.9348049759864807,0.687515540616165,0.8655033111572266,0.8291655688800428,0.6245648860931396
27,0.3344042339201631,0.9345086812973022,0.6966977026792314,0.8637070655822754,0.8346841933804853,0.6320331692695618
28,0.31477199219937985,0.9381841421127319,0.6917213985794469,0.8646805882453918,0.8316979010310456,0.6241322159767151
29,0.3095415834209015,0.9390857815742493,0.714415315388174,0.8602410554885864,0.8452309242971261,0.6321410536766052
30,0.29829853814223717,0.9414795637130737,0.7029144761028313,0.8624908924102783,0.8383999499659046,0.6523762941360474
31,0.27832511023714623,0.9454425573348999,0.7013895382495959,0.8627892136573792,0.8374900227761498,0.6366046071052551
32,0.2704670100890357,0.9467291235923767,0.7300649934620431,0.8571795225143433,0.8544384082320055,0.628382682800293
33,0.27146006904799364,0.9466047883033752,0.7004806256352615,0.8629670143127441,0.8369472060024226,0.6217445731163025
34,0.2548305444933217,0.9499323964118958,0.6884854695642301,0.8653135895729065,0.829750245293263,0.6325836181640625
35,0.2496041720540359,0.9509996175765991,0.723995914146979,0.8583667874336243,0.8508794944920103,0.6343526244163513
36,0.235392291330058,0.9537044763565063,0.6772900088764316,0.8675037622451782,0.822976311248648,0.6129782199859619
37,0.231255539044224,0.9545703530311584,0.6944938411473353,0.8641381859779358,0.8333629708280391,0.6332290768623352
38,0.22074579545136155,0.9565951228141785,0.6851897085019395,0.8659583330154419,0.8277618670257404,0.6323027014732361
39,0.21117728018555149,0.9584603905677795,0.6730262244637768,0.868337869644165,0.820381755321129,0.6154746413230896
40,0.20095779117325258,0.9605834484100342,0.6638835603633446,0.8701264262199402,0.8147905009039714,0.612233579158783
41,0.20203081592917443,0.9604013562202454,0.6849170791183574,0.8660116791725159,0.8275971720096422,0.6307010054588318
42,0.19359856810549209,0.9619590640068054,0.6530913452331701,0.8722376823425293,0.8081406716860439,0.6118570566177368
43,0.18783050703591314,0.9631775617599487,0.6602407852176353,0.87083899974823,0.8125520200071102,0.6068158745765686
44,0.19111654285726876,0.9623937010765076,0.6634943185412898,0.8702025413513184,0.8145516058183728,0.6099675893783569
