fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_2023,4421,781,2601,0.7398796640193417,0.8439223766326904,0.19550036472811116,0.9595416188240051,0.7742949186916083,0.8366624712944031,1.1694519719175538,0.38595402240753174,1.081412026897035,0.8188331723213196,43
2,fold_2024,4421,781,2601,0.4849351377974094,0.8262630701065063,0.18815815502362285,0.9346491098403931,0.5198246178797967,0.8137632608413696,2.5166041895500837,0.5865916013717651,1.5863808463134204,1.2784059047698975,45
3,fold_2025,4421,781,2601,0.5778660709360345,0.8593637347221375,0.1527743126205403,0.9623269438743591,0.5829032105459294,0.858137845993042,0.9328940348275025,0.7343394160270691,0.9658643977430282,0.7376842498779297,56
