fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_2023,4421,781,2601,0.6914329773027369,0.8541421890258789,0.22501492962940506,0.9534661173820496,0.7190473607041313,0.8483169674873352,0.7911187818718617,0.5846060514450073,0.8894485830399989,0.6750949025154114,33
2,fold_2024,4421,781,2601,0.3661692055102042,0.868813157081604,0.09760058431849153,0.9663044810295105,0.38066228066073793,0.8636207580566406,2.1929883768997573,0.6397527456283569,1.4808741934748397,1.2054557800292969,50
3,fold_2025,4421,781,2601,0.5684963728798489,0.8616440892219543,0.30408122479270083,0.9251591563224792,0.6185994371104027,0.849450409412384,0.9129097779316886,0.7400304079055786,0.9554631222248656,0.7325637936592102,26
