epoch,train_loss,train_r2,val_loss,val_r2,val_rmse,val_mae
1,14.960390499131433,-1.946483850479126,1.9812940696170018,0.6124051809310913,1.4075844804547264,1.1805129051208496
2,1.6475368777225758,0.6762523651123047,1.0738355640682187,0.789928674697876,1.0362603746492571,0.8117917776107788
3,1.3444217050897664,0.7355800867080688,0.9514680825073542,0.8138670921325684,0.9754322541864987,0.7641344666481018
4,1.1677191956289883,0.770103394985199,0.8707607158686569,0.829655647277832,0.9331456027162411,0.725126326084137
5,1.0707891587553353,0.7892944812774658,0.7887440937385419,0.8457002639770508,0.888112658246994,0.6803401112556458
6,0.9962602800336378,0.8040657639503479,0.7636817956350133,0.8506031632423401,0.8738888920423541,0.6703187227249146
7,0.9435632938968724,0.815060019493103,0.7565375041932487,0.8520007729530334,0.8697916441270569,0.6512661576271057
8,0.889380880368167,0.8249971270561218,0.7775417919404066,0.8478917479515076,0.8817833021442437,0.6810979843139648
9,0.8274184709992902,0.8371573686599731,0.7614339288766411,0.8510428667068481,0.8726018157651525,0.6368478536605835
10,0.7887842569885583,0.8448178768157959,0.7166916359594432,0.8597956895828247,0.8465764206257125,0.6321257948875427
11,0.7380359519144585,0.8549012541770935,0.779622194670697,0.8474847674369812,0.8829621705773679,0.6584756374359131
12,0.7007289625447372,0.8620219230651855,0.7358504468107748,0.8560477495193481,0.8578172572353477,0.6337729096412659
13,0.6510122102910074,0.8719894886016846,0.7632139925565684,0.8506946563720703,0.8736211951163779,0.6699553728103638
14,0.6470310429046894,0.8729857802391052,0.8230543201527076,0.8389883041381836,0.9072234124804692,0.6735227108001709
15,0.5832921333354095,0.8853235244750977,0.7893194063786632,0.8455877304077148,0.888436495411272,0.6642555594444275
16,0.54691271915518,0.8926334381103516,0.722658350534801,0.8586284518241882,0.8500931422701874,0.6232512593269348
17,0.5274320558227342,0.8964541554450989,0.6949040413340565,0.8640579581260681,0.8336090458566633,0.6153838038444519
18,0.49276316720863866,0.903014063835144,0.7736414826339432,0.8486548066139221,0.8795689186379559,0.6534697413444519
19,0.48159794843402404,0.9051798582077026,0.7538428065096879,0.852527916431427,0.8682412144730794,0.6501736640930176
20,0.46825566394575713,0.9078356027603149,0.7476120760420399,0.8537468314170837,0.864645636108828,0.6351743936538696
21,0.4348165617934589,0.9145504236221313,0.7888864908399313,0.8456724286079407,0.8881928230063173,0.6763060092926025
22,0.4059811247576927,0.9200378060340881,0.7638595410630636,0.850568413734436,0.8739905840814669,0.6513373255729675
23,0.411812143284699,0.919182300567627,0.7270599907877395,0.8577673435211182,0.8526781284797561,0.6330342292785645
24,0.37648366576638714,0.9259763956069946,0.7469151334488261,0.8538832068443298,0.8642425200421616,0.6347542405128479
25,0.37531413703129207,0.9262705445289612,0.730675502973204,0.8570600748062134,0.8547955913393588,0.6296091079711914
26,0.34516504406929016,0.932092010974884,0.7732194230197547,0.848737359046936,0.8793289617769647,0.6467664837837219
27,0.3340327199163108,0.934332013130188,0.7249229106792184,0.8581854701042175,0.851424048685036,0.628316342830658
28,0.33254277212866423,0.9345354437828064,0.7160029356599292,0.8599304556846619,0.8461695667299369,0.6237861514091492
29,0.3172288452242983,0.9375842213630676,0.7298473848561179,0.8572220802307129,0.8543110586057738,0.6252576112747192
