epoch,train_loss,train_r2,val_loss,val_r2,val_rmse,val_mae
1,23.63289576811756,-7.241628646850586,5.017660989651454,-0.7976690530776978,2.2400136137201163,1.9094785451889038
2,1.867267165681441,0.3497079610824585,0.9970938069567027,0.6427728533744812,0.9985458461967095,0.7978953123092651
3,1.0736169540624825,0.6259118318557739,0.742591408700247,0.7339529991149902,0.8617374360559293,0.6795124411582947
4,0.9441061506597258,0.6727896928787231,0.6479220578826191,0.7678700685501099,0.804936058257188,0.6250150203704834
5,0.8626381956416068,0.7012761831283569,0.5966349086138717,0.7862445712089539,0.7724214578932098,0.6045284271240234
6,0.7630714499693123,0.7342104315757751,0.5883699683770632,0.7892056703567505,0.7670527806983449,0.5968134999275208
7,0.7321766085333103,0.750100314617157,0.5574296033641898,0.800290584564209,0.7466120835910639,0.5794041752815247
8,0.7037302002632361,0.7560935020446777,0.5457863168130306,0.8044620752334595,0.7387735220032121,0.5695297718048096
9,0.6361104909250205,0.7781623005867004,0.5925415678381462,0.7877111434936523,0.7697672166558837,0.5910491347312927
10,0.6508560482975391,0.7754430770874023,0.5485926690999128,0.8034566044807434,0.7406704186748062,0.5614359378814697
11,0.5980893594326733,0.7929332852363586,0.5712372445419106,0.7953437566757202,0.7558023845833715,0.5702537298202515
12,0.561911380119461,0.8072227835655212,0.5572044154517019,0.8003712892532349,0.7464612618560336,0.5690833330154419
13,0.5673999790665057,0.8035136461257935,0.5273761849626231,0.8110578060150146,0.7262067095274066,0.5521366596221924
14,0.5225845828330774,0.8194410800933838,0.553170983449445,0.8018163442611694,0.7437546527245695,0.5658348202705383
15,0.48263485065038253,0.8318484425544739,0.56408386892149,0.7979066371917725,0.7510551703580037,0.5725782513618469
16,0.45965667529929455,0.8409345149993896,0.5572552834369157,0.8003530502319336,0.7464953338346568,0.5645831823348999
17,0.45350255468766465,0.8432030081748962,0.5242631305271471,0.8121731281280518,0.7240601705156465,0.5529581904411316
18,0.4276883030752484,0.8510661125183105,0.5716715641081257,0.7951881885528564,0.7560896534856999,0.5733346939086914
19,0.4239802170518062,0.8520839214324951,0.533502011098416,0.80886310338974,0.7304122199815772,0.5501397848129272
20,0.3737491476450035,0.8698833584785461,0.5851711720876901,0.7903516888618469,0.7649648175489446,0.586731493473053
21,0.407317147838126,0.8592543005943298,0.5780350324362707,0.7929083108901978,0.7602861516799255,0.5681930780410767
22,0.36438693524264604,0.8734767436981201,0.5971173691764836,0.78607177734375,0.7727336987452298,0.5819199681282043
23,0.35694105719490876,0.8768991231918335,0.5249837005985531,0.8119149208068848,0.7245575895665942,0.5503098368644714
24,0.341692294791448,0.8813663125038147,0.5887823902003744,0.7890579104423523,0.7673215689659547,0.5902976393699646
25,0.34141730254502606,0.8814617395401001,0.6755047015435565,0.7579880356788635,0.8218909304424502,0.6279484629631042
26,0.33301193904962473,0.8841363787651062,0.5427219865989136,0.8055598735809326,0.7366966720427842,0.5564330816268921
27,0.30259248378465503,0.8950152397155762,0.5215920072893174,0.8131300806999207,0.7222132699482318,0.5467824935913086
28,0.2957794964313507,0.8981640338897705,0.5604713737735675,0.7992008328437805,0.7486463609566051,0.5647982358932495
29,0.29154578172903267,0.8984413146972656,0.5528282259093662,0.8019391298294067,0.7435241932239772,0.5598779320716858
