fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_2023,4421,781,2601,0.7908455368498681,0.8331711292266846,0.44050560216251894,0.909407913684845,0.8060472811382651,0.8299643397331238,1.1789768545593677,0.38095277547836304,1.0858070061292513,0.8116161823272705,25
2,fold_2024,4421,781,2601,0.5242631305271471,0.8121731281280518,0.29154578172903267,0.8984413146972656,0.5528282259093662,0.8019391298294067,2.629455070548771,0.5680533051490784,1.6215594563717888,1.3268558979034424,29
3,fold_2025,4421,781,2601,0.7066885651150068,0.8280119895935059,0.3409294822661997,0.9160639643669128,0.7105264619431636,0.8270779848098755,1.1696892791140863,0.6669071912765503,1.0815217423214785,0.8269515037536621,31
