image_filename,flight_id,field,frac_weed,sf_illuminorm,mean_brightness,contrast_rms
20230713_I3B_09697.jpg,20230713_I3B,I3B,0.1420153245964445,0.3142495155334472,94.30963087081908,59.11053466796875
20230713_I3B_09698.jpg,20230713_I3B,I3B,0.189058968503799,0.2989331717172487,91.44131708145142,56.94582748413086
20230713_I3B_09699.jpg,20230713_I3B,I3B,0.2186164124366371,0.3392958641052246,91.85383796691896,60.60083770751953
20230713_I3B_09700.jpg,20230713_I3B,I3B,0.1755418878900979,0.3208141326904297,94.95717763900755,60.91338348388672
20230713_I3B_09701.jpg,20230713_I3B,I3B,0.159897676700424,0.2933154106140136,97.11841678619383,58.89528274536133
20230713_I3B_09702.jpg,20230713_I3B,I3B,0.2144158665638797,0.2637701034545898,98.7512822151184,58.82979583740234
20230713_I3B_09703.jpg,20230713_I3B,I3B,0.2541873992571308,0.2512335777282715,100.7698450088501,58.618839263916016
20230713_I3B_09704.jpg,20230713_I3B,I3B,0.2030789177066969,0.2518401145935058,99.49109363555908,57.61467361450195
20230713_I3B_09705.jpg,20230713_I3B,I3B,0.1751141845877089,0.2794404591378386,97.0135269165039,58.73297119140625
20230713_I3B_09706.jpg,20230713_I3B,I3B,0.119711729390053,0.2652187347412109,101.63924884796144,60.0635986328125
20230713_I3B_09707.jpg,20230713_I3B,I3B,0.2763466042154566,0.2962818145751953,93.83670616149902,57.34376525878906
20230713_I3B_09708.jpg,20230713_I3B,I3B,0.2564694064673624,0.2989439964294433,93.46271800994872,56.84717178344727
20230713_I3B_09709.jpg,20230713_I3B,I3B,0.2445204959440281,0.2683224678039551,87.77540683746338,52.64748764038086
20230713_I3B_09710.jpg,20230713_I3B,I3B,0.2134063726406279,0.3118152618408203,85.39394855499268,54.01382446289063
20230713_I3B_09711.jpg,20230713_I3B,I3B,0.1470289338737749,0.3002443313598633,95.84624433517456,58.98540878295898
20230713_I3B_09712.jpg,20230713_I3B,I3B,0.293392435816572,0.3064948589777274,88.67002582550049,55.2952880859375
20230713_I3B_09713.jpg,20230713_I3B,I3B,0.2986432738974775,0.2769286889349832,96.87172412872314,59.26996994018555
20230713_I3B_09714.jpg,20230713_I3B,I3B,0.133703987058267,0.3023803960650985,98.54082822799684,61.40200424194336
20230713_I3B_09715.jpg,20230713_I3B,I3B,0.0875154035286491,0.2846730747406237,101.68159437179564,60.919246673583984
20230713_I3B_09716.jpg,20230713_I3B,I3B,0.0716062938778371,0.3185267448425293,98.51605033874512,62.37384414672852
20230713_I3B_09717.jpg,20230713_I3B,I3B,0.1584605950886209,0.3405997097009844,92.48262643814088,60.1010971069336
20230713_I3B_09718.jpg,20230713_I3B,I3B,0.1754980230921525,0.3263943923896717,95.0210919380188,61.068389892578125
20230713_I3B_09719.jpg,20230713_I3B,I3B,0.2490042632716229,0.3132370121355172,91.60277891159058,57.84425354003906
20230713_I3B_09720.jpg,20230713_I3B,I3B,0.1835341388916467,0.3059577941894531,92.74342107772829,57.82155227661133
20230713_I3B_09721.jpg,20230713_I3B,I3B,0.1630419547748084,0.2653417587280273,96.62847232818604,57.711029052734375
20230713_I3B_09722.jpg,20230713_I3B,I3B,0.2350515463917525,0.3309033653816352,87.32725954055786,56.47344207763672
20230713_I3B_09723.jpg,20230713_I3B,I3B,0.1192377103275883,0.3413532651455547,88.93414783477783,58.70670700073242
20230713_I3B_09724.jpg,20230713_I3B,I3B,0.1468277839750965,0.2938113212585449,93.83328485488892,58.14665222167969
20230713_I3B_09725.jpg,20230713_I3B,I3B,0.1207323483034515,0.2752012985340946,105.39296913146973,61.37004470825195
20230713_I3B_09726.jpg,20230713_I3B,I3B,0.0942035333625346,0.2669219970703125,111.03817987442017,64.10358428955078
20230713_I3B_09727.jpg,20230713_I3B,I3B,0.1121488230827638,0.2701701214362928,102.87139320373537,61.322486877441406
20230713_I3B_09728.jpg,20230713_I3B,I3B,0.2079987385167059,0.3062269836115446,89.41937303543091,57.437477111816406
20230713_I3B_09729.jpg,20230713_I3B,I3B,0.0911379245900107,0.2741203768165146,99.80391263961792,60.26243591308594
20230713_I3B_09730.jpg,20230713_I3B,I3B,0.1085323833440401,0.2286219596862793,103.42857360839844,57.49675750732422
20230713_I3B_09732.jpg,20230713_I3B,I3B,0.1871188935354998,0.2794919013977051,90.38873672485352,55.22690963745117
20230713_I3B_09733.jpg,20230713_I3B,I3B,0.2201651618328992,0.281350404119877,93.08658981323242,56.32697677612305
