fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_2023,4421,781,2601,0.7668679565687339,0.8382291793823242,0.23703597410977315,0.9539111256599426,0.794200775870593,0.8324633240699768,0.8269442411305032,0.5657951235771179,0.909364745924595,0.7063373923301697,53
2,fold_2024,4421,781,2601,0.4733567149324698,0.8304112553596497,0.1935805302086494,0.9327172636985779,0.477020538646952,0.829098641872406,2.7881423407726587,0.5419853925704956,1.6697731405112068,1.4177453517913818,60
3,fold_2025,4421,781,2601,0.642938856736646,0.8435268402099609,0.2030567658140505,0.9512389898300171,0.6402960621898519,0.8441700339317322,1.0792152588296882,0.692671537399292,1.0388528571600928,0.819853663444519,57
