fold,fold_name,train_samples,val_samples,test_samples,best_val_loss,best_val_r2,final_train_loss,final_train_r2,final_val_loss,final_val_r2,test_loss,test_r2,test_rmse,test_mae,epochs_trained
1,fold_2023,4421,781,2601,0.75617564884557,0.8404847383499146,0.35905172777690475,0.9254759550094604,0.8230897953659868,0.8263692259788513,1.2059238405238661,0.3668036460876465,1.0981456372102318,0.84090256690979,24
2,fold_2024,4421,781,2601,0.505798261693742,0.818788468837738,0.2749647840643101,0.9041903614997864,0.5203285364961197,0.8135827779769897,2.445624666826306,0.5982515811920166,1.5638493107797522,1.3118782043457031,21
3,fold_2025,4421,781,2601,0.5813722894377958,0.858510434627533,0.13457008810352078,0.9671928882598877,0.5837349990113291,0.8579354286193848,0.9050800769157659,0.7422600388526917,0.9513569660835862,0.730199933052063,45
